1.7,0.025,555
1.75,0.025,539
1.8,0.025,524
1.85,0.025,510
1.9,0.025,496
1.95,0.025,484
2.0,0.025,471
2.05,0.025,460
2.1,0.025,449
2.15,0.025,438
2.2,0.025,428
2.25,0.025,419
2.3,0.025,410
2.35,0.025,401
2.4,0.025,393
2.45,0.025,384
2.5,0.025,377
2.55,0.025,369
2.6,0.025,362
2.65,0.025,355
2.7,0.025,349
2.75,0.025,342
2.8,0.025,336
2.85,0.025,330
2.9,0.025,325
2.95,0.025,319
3.0,0.025,314
3.05,0.025,309
3.1,0.025,304
3.15,0.025,299
3.2,0.025,294
3.25,0.025,289
3.3,0.025,285
3.35,0.025,281
3.4,0.025,277
3.45,0.025,273
3.5,0.025,231
3.55,0.025,265
3.6,0.025,261
3.65,0.025,221
3.7,0.025,232
3.75,0.025,251
3.8,0.025,247
3.85,0.025,223
3.9,0.025,241
3.95,0.025,227
4.0,0.025,235
4.05,0.025,199
4.1,0.025,197
4.15,0.025,226
4.2,0.025,224
4.25,0.025,190
4.3,0.025,210
4.35,0.025,216
4.4,0.025,195
4.45,0.025,193
4.5,0.025,190
4.55,0.025,206
4.6,0.025,175
4.65,0.025,173
4.7,0.025,200
4.75,0.025,180
4.8,0.025,168
4.85,0.025,166
4.9,0.025,165
4.95,0.025,163
5.0,0.025,161
0.1,0.0275,32867
0.15,0.0275,13813
0.2,0.0275,8444
0.25,0.0275,6387
0.3,0.0275,4984
0.35,0.0275,3914
0.4,0.0275,3296
0.45,0.0275,2647
0.5,0.0275,2319
0.55,0.0275,2165
0.6,0.0275,1847
0.65,0.0275,1705
0.7,0.0275,1583
0.75,0.0275,1410
0.8,0.0275,1321
0.85,0.0275,1243
0.9,0.0275,1174
0.95,0.0275,1112
1.0,0.0275,1057
1.05,0.0275,937
1.1,0.0275,839
1.15,0.0275,803
1.2,0.0275,773
1.25,0.0275,738
1.3,0.0275,710
1.35,0.0275,684
1.4,0.0275,659
1.45,0.0275,636
1.5,0.0275,615
1.55,0.0275,595
1.6,0.0275,577
1.65,0.0275,559
1.7,0.0275,543
1.75,0.0275,527
1.8,0.0275,512
1.85,0.0275,498
1.9,0.0275,485
1.95,0.0275,473
2.0,0.0275,461
2.05,0.0275,450
2.1,0.0275,439
2.15,0.0275,429
2.2,0.0275,419
2.25,0.0275,410
2.3,0.0275,401
2.35,0.0275,392
2.4,0.0275,384
2.45,0.0275,376
2.5,0.0275,368
2.55,0.0275,361
2.6,0.0275,354
2.65,0.0275,347
2.7,0.0275,341
2.75,0.0275,335
2.8,0.0275,329
2.85,0.0275,323
2.9,0.0275,317
2.95,0.0275,312
3.0,0.0275,307
3.05,0.0275,302
3.1,0.0275,297
3.15,0.0275,292
3.2,0.0275,287
3.25,0.0275,283
3.3,0.0275,279
3.35,0.0275,275
3.4,0.0275,270
3.45,0.0275,267
3.5,0.0275,263
3.55,0.0275,255
3.6,0.0275,255
3.65,0.0275,229
3.7,0.0275,248
3.75,0.0275,223
3.8,0.0275,235
3.85,0.0275,204
3.9,0.0275,236
3.95,0.0275,233
4.0,0.0275,230
4.05,0.0275,207
4.1,0.0275,224
4.15,0.0275,189
4.2,0.0275,199
4.25,0.0275,197
4.3,0.0275,195
4.35,0.0275,181
4.4,0.0275,192
4.45,0.0275,178
4.5,0.0275,175
4.55,0.0275,173
4.6,0.0275,171
4.65,0.0275,169
4.7,0.0275,178
4.75,0.0275,165
4.8,0.0275,164
4.85,0.0275,162
4.9,0.0275,160
4.95,0.0275,159
5.0,0.0275,183
0.1,0.03,33162
0.15,0.03,13464
0.2,0.03,8444
0.25,0.03,5758
0.3,0.03,4663
0.35,0.03,3730
0.4,0.03,3185
0.45,0.03,2718
0.5,0.03,2344
0.55,0.03,2130
0.6,0.03,1815
0.65,0.03,1629
0.7,0.03,1485
0.75,0.03,1412
0.8,0.03,1297
0.85,0.03,1221
0.9,0.03,1153
0.95,0.03,1006
1.0,0.03,1038
1.05,0.03,910
1.1,0.03,822
1.15,0.03,830
1.2,0.03,753
1.25,0.03,723
1.3,0.03,695
1.35,0.03,669
1.4,0.03,646
1.45,0.03,623
1.5,0.03,602
1.55,0.03,583
1.6,0.03,565
1.65,0.03,547
1.7,0.03,531
1.75,0.03,516
1.8,0.03,502
1.85,0.03,488
1.9,0.03,475
1.95,0.03,463
2.0,0.03,451
2.05,0.03,440
2.1,0.03,430
2.15,0.03,420
2.2,0.03,410
2.25,0.03,401
2.3,0.03,392
2.35,0.03,384
2.4,0.03,376
2.45,0.03,368
2.5,0.03,361
2.55,0.03,354
2.6,0.03,347
2.65,0.03,340
2.7,0.03,334
2.75,0.03,328
2.8,0.03,322
2.85,0.03,316
2.9,0.03,311
2.95,0.03,306
3.0,0.03,300
3.05,0.03,295
3.1,0.03,291
3.15,0.03,286
3.2,0.03,282
3.25,0.03,277
3.3,0.03,273
3.35,0.03,269
3.4,0.03,265
3.45,0.03,261
3.5,0.03,257
3.55,0.03,216
3.6,0.03,250
3.65,0.03,224
3.7,0.03,221
3.75,0.03,240
3.8,0.03,237
3.85,0.03,212
3.9,0.03,231
3.95,0.03,209
4.0,0.03,204
4.05,0.03,202
4.1,0.03,219
4.15,0.03,185
4.2,0.03,214
4.25,0.03,212
4.3,0.03,190
4.35,0.03,207
4.4,0.03,174
4.45,0.03,172
4.5,0.03,182
4.55,0.03,168
4.6,0.03,178
4.65,0.03,165
4.7,0.03,163
4.75,0.03,161
4.8,0.03,160
4.85,0.03,158
4.9,0.03,167
4.95,0.03,155
5.0,0.03,153
0.1,0.0325,30007
0.15,0.0325,13583
0.2,0.0325,8447
0.25,0.0325,5817
0.3,0.0325,4614
0.35,0.0325,3718
0.4,0.0325,3022
0.45,0.0325,2679
0.5,0.0325,2310
0.55,0.0325,2041
0.6,0.0325,1786
0.65,0.0325,1570
0.7,0.0325,1458
0.75,0.0325,1361
0.8,0.0325,1275
0.85,0.0325,1200
0.9,0.0325,1134
0.95,0.0325,1074
1.0,0.0325,887
1.05,0.0325,893
1.1,0.0325,852
1.15,0.0325,771
1.2,0.0325,739
1.25,0.0325,709
1.3,0.0325,682
1.35,0.0325,656
1.4,0.0325,633
1.45,0.0325,611
1.5,0.0325,591
1.55,0.0325,572
1.6,0.0325,554
1.65,0.0325,537
1.7,0.0325,521
1.75,0.0325,506
1.8,0.0325,492
1.85,0.0325,479
1.9,0.0325,466
1.95,0.0325,454
2.0,0.0325,443
2.05,0.0325,432
2.1,0.0325,421
2.15,0.0325,412
2.2,0.0325,402
2.25,0.0325,393
2.3,0.0325,385
2.35,0.0325,376
2.4,0.0325,369
2.45,0.0325,361
2.5,0.0325,354
2.55,0.0325,347
2.6,0.0325,340
2.65,0.0325,334
2.7,0.0325,327
2.75,0.0325,321
2.8,0.0325,316
2.85,0.0325,310
2.9,0.0325,305
2.95,0.0325,300
3.0,0.0325,295
3.05,0.0325,290
3.1,0.0325,285
3.15,0.0325,280
3.2,0.0325,276
3.25,0.0325,272
3.3,0.0325,268
3.35,0.0325,264
3.4,0.0325,260
3.45,0.0325,256
3.5,0.0325,252
3.55,0.0325,249
3.6,0.0325,245
3.65,0.0325,242
3.7,0.0325,216
3.75,0.0325,216
3.8,0.0325,211
3.85,0.0325,229
3.9,0.0325,193
3.95,0.0325,190
4.0,0.0325,221
4.05,0.0325,198
4.1,0.0325,215
4.15,0.0325,193
4.2,0.0325,178
4.25,0.0325,176
4.3,0.0325,174
4.35,0.0325,173
4.4,0.0325,200
4.45,0.0325,198
